ROL DE PROCEDIMENTOS,Unnamed: 0,Rol de Procedimentos e Eventos em Saúde,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,REEDUCAÇÃO E REABILITAÇÃO CARDIOVASCULAR,,AMB HCO,HSO,REF,,,,REABILITAÇÃO,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,REEDUCAÇÃO E REABILITAÇÃO DO SISTEMA LINFÁTICO E/OU VASCULAR PERIFÉRICO,,AMB HCO,HSO,REF,,,,REABILITAÇÃO,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,REEDUCAÇÃO E REABILITAÇÃO DO SISTEMA MÚSCULO-ESQUELÉTICO POR DISTÚRBIOS CONGÊNITOS OU,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,,,AMB HCO,HSO,REF,,,,REABILITAÇÃO,,,,
,,REUMÁTICOS,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,REEDUCAÇÃO E REABILITAÇÃO NEUROLÓGICA,,AMB HCO,HSO,REF,,,,REABILITAÇÃO,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,REEDUCAÇÃO E REABILITAÇÃO NEURO-MÚSCULO-ESQUELÉTICA,,AMB HCO,HSO,REF,,,,REABILITAÇÃO,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,REEDUCAÇÃO E REABILITAÇÃO NO RETARDO DO DESENVOLVIMENTO PSICOMOTOR,,AMB HCO,HSO,REF,,,,REABILITAÇÃO,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,REEDUCAÇÃO E REABILITAÇÃO RESPIRATÓRIA,,AMB HCO,HSO,REF,,,,REABILITAÇÃO,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,REEDUCAÇÃO E REABILITAÇÃO TRAUMATO-ORTOPÉDICA (EXCLUI TÉCNICAS CINESIOTERÁPICAS,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,,,AMB HCO,HSO,REF,,,,REABILITAÇÃO,,,,
,,ESPECÍFICAS),,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,REEDUCAÇÃO E/OU REABILITAÇÃO DE DISTÚRBIOS CRÂNIO-FACIAIS,,AMB HCO,HSO,REF,,,,REABILITAÇÃO,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,REEDUCAÇÃO E/OU REABILITAÇÃO NOS PROCESSOS INFLAMATÓRIOS PÉLVICOS,,AMB HCO,HSO,REF,,,,REABILITAÇÃO,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,ACTINOTERAPIA,,AMB HCO,HSO,REF,,,,TERAPÊUTICA,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,APLICAÇÃO DE CARIOSTÁTICO (COM DIRETRIZ DE UTILIZAÇÃO),Odontológico,,,,,,79.0,TERAPÊUTICA,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,APLICAÇÃO DE HIPOSSENSIBILIZANTE,,AMB HCO,HSO,REF,,,,TERAPÊUTICA,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,APLICAÇÃO DE SELANTE (COM DIRETRIZ DE UTILIZAÇÃO),Odontológico,,,,,,80.0,TERAPÊUTICA,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,APLICAÇÃO TÓPICA DE FLÚOR,Odontológico,,,,,,,TERAPÊUTICA,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,APLICAÇÃO TÓPICA DE VERNIZ FLUORETADO,Odontológico,,,,,,,TERAPÊUTICA,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,Legenda:,,HCO: Seg. Hospitalar Com Obstetrícia,,,,,,,,PAC: Procedimento de Alta Complexidade,,
,,OD: Seg. Odontológica,,HSO: Seg. Hospitalar Sem Obstetrícia,,,,,,,,DUT: Diretriz de Utilização,,
,,AMB: Seg. Ambulatorial,,REF: Plano Referência,,,,,,,,4,,
,,"(RN 465/2021, vigente a partir de 01/04/2021, e suas alterações)",,,,,,,,,,,,
,,RN,,,,,,,,,,,,
,,PROCEDIMENTO,VIGÊNCIA,Odontológico,AMB HCO,HSO,REF,PAC,DUT,,,SUBGRUPO,GRUPO CAPÍTULO,
,,(alteração),,,,,,,,,,,,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,BETATERAPIA,,,,AMB HCO,HSO,REF,PAC,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,CARDIOVERSÃO QUÍMICA DE ARRITMIA PAROXÍSTA,,,,AMB HCO,HSO,REF,,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,CATETERISMO VESICAL,,,,AMB HCO,HSO,REF,,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,CERUMEN - REMOÇÃO,,,,AMB HCO,HSO,REF,,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,CRIOTERAPIA,,,,AMB HCO,HSO,REF,,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,CURATIVOS EM GERAL COM OU SEM ANESTESIA,,,,AMB HCO,HSO,REF,,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,DILATAÇÃO URETRAL,,,,AMB HCO,HSO,REF,,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,DESSENSIBILIZAÇÃO DENTÁRIA,,,Odontológico,,,,,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,ESTIMULAÇÃO ELÉTRICA TRANSCUTÂNEA (COM DIRETRIZ DE UTILIZAÇÃO),,,,AMB HCO,HSO,REF,,,24.0,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,FOTOTERAPIA COM UVA (PUVA) PARA TRATAMENTO DE PSORÍASE OU VITILIGO,,,,Ambulatorial,,REF,PAC,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,INSTILAÇÃO VESICAL OU URETRAL,,,,AMB HCO,HSO,REF,,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,LESÕES MÚSCULO TENDINOSAS - TRATAMENTO INCRUENTO,,,,AMB HCO,HSO,REF,,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,PLANEJAMENTO TÉCNICO DA IMUNOTERAPIA ALÉRGENO INESPECÍFICA,,,,AMB HCO,HSO,REF,,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,PLANEJAMENTO TÉCNICO DA IMUNOTERAPIA ALÉRGENO-ESPECÍFICA,,,,AMB HCO,HSO,REF,,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,PRIAPISMO - TRATAMENTO NÃO CIRÚRGICO,,,,AMB HCO,HSO,REF,,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,PULSOTERAPIA,,,,AMB HCO,HSO,REF,,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,OXIGENOTERAPIA HIPERBÁRICA (COM DIRETRIZ DE UTILIZAÇÃO),,,,HCO,HSO,REF,PAC,,58.0,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,REDUÇÃO DE LUXAÇÃO DA ATM (COM DIRETRIZ DE UTILIZAÇÃO),,,Odontológico,AMB HCO,HSO,REF,,,96.0,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,
,REMINERALIZAÇÃO DENTÁRIA,,,Odontológico,,,,,,,TERAPÊUTICA,,,
,,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,
,Legenda:,,,,HCO: Seg. Hospitalar Com Obstetrícia,,,,,,,,PAC: Procedimento de Alta Complexidade,
,OD: Seg. Odontológica,,,,HSO: Seg. Hospitalar Sem Obstetrícia,,,,,,,,DUT: Diretriz de Utilização,
,AMB: Seg. Ambulatorial,,,,REF: Plano Referência,,,,,,,,5,
,,"(RN 465/2021, vigente a partir de 01/04/2021, e suas alterações)",,,,,,,,,,,,
,,RN,,,,,,,,,,,,
,VIGÊNCIA,PROCEDIMENTO,Odontológico,AMB HCO,HSO,REF,PAC,DUT,,,SUBGRUPO,GRUPO CAPÍTULO,,
,,(alteração),,,,,,,,,,,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,SESSÃO DE ACUPUNTURA,,Ambulatorial,,REF,,,,TERAPÊUTICA,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,TERAPIA AVANÇADA PARA O TRATAMENTO DA ATROFIA MUSCULAR ESPINHAL (COM DIRETRIZ DE,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,10/02/2023,571/2023,,HCO,HSO,REF,PAC,159,,TERAPÊUTICA,,,,
,,UTILIZAÇÃO),,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,12/07/2023,TERAPIA PARA DOENÇA DE FABRY CLÁSSICA (COM DIRETRIZ 581/2023,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,,,AMB HCO,HSO,REF,PAC,161,,TERAPÊUTICA,,,,
,05/03/2024,DE UTILIZAÇÃO) 599/2024,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,TERAPIA COM ALFACERLIPONASE PARA LIPOFUSCINOSE CEROIDE NEURONAL TIPO 2 (CLN2) (COM DIRETRIZ,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,22/10/2022,538/2022,,HCO,HSO,REF,PAC,153,,TERAPÊUTICA,,,,
,,DE UTILIZAÇÃO),,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,"TERAPIA IMUNOBIOLÓGICA ENDOVENOSA, INTRAMUSCULAR OU SUBCUTÂNEA (COM DIRETRIZ DE",,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,,,AMB HCO,HSO,REF,PAC,,65.0,TERAPÊUTICA,,,,
,,UTILIZAÇÃO),,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,01/04/2021,465/2021,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,TERAPIA IMUNOPROFILÁTICA PARA O VÍRUS SINCICIAL RESPIRATÓRIO (VSR) (COM DIRETRIZ DE UTILIZAÇÃO),,AMB HCO,HSO,REF,,124,,TERAPÊUTICA,,,,
,03/02/2025,624/2024,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,TERAPIA INALATÓRIA (NEBULIZAÇÃO),,AMB HCO,HSO,REF,,,,TERAPÊUTICA,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,18/12/2023,TERAPIA INTRAVENOSA COM ÁCIDO ZOLEDRÔNICO (COM DIRETRIZ DE UTILIZAÇÃO) 592/2023,,AMB HCO,HSO,REF,PAC,163,,TERAPÊUTICA,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,03/10/2022,TERAPIA MEDICAMENTOSA INJETÁVEL AMBULATORIAL (COM DIRETRIZ DE UTILIZAÇÃO) 546/2022,,AMB HCO,HSO,REF,,158,,TERAPÊUTICA,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,TERAPIA ONCOLÓGICA - PLANEJAMENTO,,AMB HCO,HSO,REF,PAC,,,TERAPÊUTICA,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,TERAPIA ONCOLÓGICA COM APLICAÇÃO DE MEDICAMENTOS POR VIA INTRACAVITÁRIA OU INTRATECAL,,HCO,HSO,REF,PAC,,,TERAPÊUTICA,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,TERAPIA ONCOLÓGICA COM APLICAÇÃO INTRA-ARTERIAL OU INTRAVENOSA DE MEDICAMENTOS,,AMB HCO,HSO,REF,PAC,,,TERAPÊUTICA,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,TERAPIA ONCOLÓGICA MEDICAMENTOSA PEROPERATÓRIA,,HCO,HSO,REF,PAC,,,TERAPÊUTICA,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,,TERAPIA POR PRESSÃO NEGATIVA (COM DIRETRIZ DE UTILIZAÇÃO),,AMB HCO,HSO,REF,,148,,TERAPÊUTICA,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,
,,APÊNDICE PRÉ-AURICULAR - RESSECÇÃO,,AMB HCO,HSO,REF,,,,PROCEDIMENTOS,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,,MUCOSAS E ANEXOS,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,22/10/2022,APLICAÇÃO DE CONTRACEPTIVO HORMONAL INJETÁVEL (COM DIRETRIZ DE UTILIZAÇÃO) 538/2022,,Ambulatorial,,REF,,154,,PROCEDIMENTOS,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,PROCEDIMENTOS CLÍNICOS AMBULATORIAIS PROCEDIMENTOS CLÍNICOS AMBULATORIAIS,,
,02/01/2025,IMPLANTE SUBDÉRMICO HORMONAL PARA CONTRACEPÇÃO (COM DIRETRIZ DE UTILIZAÇÃO) 619/2024,,Ambulatorial,,REF,,170,,PROCEDIMENTOS,,,,
,,,,,,,,,,,,E HOSPITALARES E HOSPITALARES,,
,,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,
,,AUTONOMIZAÇÃO DE RETALHO,,HCO,HSO,REF,,,,PROCEDIMENTOS,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,,MUCOSAS E ANEXOS,,
,,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,
,,BIÓPSIA DE FACE,,AMB HCO,HSO,REF,,,,PROCEDIMENTOS,,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,
,,,,,,,,,,,,MUCOSAS E ANEXOS,,
,,Legenda:,,HCO: Seg. Hospitalar Com Obstetrícia,,,,,,,,PAC: Procedimento de Alta Complexidade,,
,,OD: Seg. Odontológica,,HSO: Seg. Hospitalar Sem Obstetrícia,,,,,,,,DUT: Diretriz de Utilização,,
,,AMB: Seg. Ambulatorial,,REF: Plano Referência,,,,,,,,6,,
,,"(RN 465/2021, vigente a partir de 01/04/2021, e suas alterações)",,,,,,,,,,,,
,,RN,,,,,,,,,,,,
,VIGÊNCIA,PROCEDIMENTO,Odontológico,AMB HCO,HSO,REF,PAC,DUT,,SUBGRUPO,GRUPO CAPÍTULO,,,
,,(alteração),,,,,,,,,,,,
,,"BIÓPSIA DE PELE, TUMORES SUPERFICIAIS, TECIDO CELULAR SUBCUTÂNEO, LINFONODO SUPERFICIAL,",,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,,,AMB HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,"UNHA, ETC",,,,,,,,,MUCOSAS E ANEXOS,,,
,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,CALOSIDADE E/OU MAL PERFURANTE - DESBASTAMENTO,,AMB HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,,,,,,,,,,MUCOSAS E ANEXOS,,,
,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,CANTOPLASTIA UNGUEAL,,AMB HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,,,,,,,,,,MUCOSAS E ANEXOS,,,
,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,CAUTERIZAÇÃO QUÍMICA,,AMB HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,,,,,,,,,,MUCOSAS E ANEXOS,,,
,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,CIRURGIA DA HIDROSADENITE,,HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,,,,,,,,,,MUCOSAS E ANEXOS,,,
,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,CORREÇÃO CIRÚRGICA DE SEQUELAS DE ALOPECIA TRAUMÁTICA COM MICROENXERTOS PILOSOS,,HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,,,,,,,,,,MUCOSAS E ANEXOS,,,
,,CORREÇÃO DE DEFORMIDADES POR EXÉRESE DE TUMORES OU SEQÜELAS DE TRAUMATISMOS COM O,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,,,HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,"EMPREGO DE EXPANSORES EM RETALHOS CUTÂNEOS, MUSCULARES E/OU MIOCUTÂNEOS",,,,,,,,,MUCOSAS E ANEXOS,,,
,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,CRIOCIRURGIA (NITROGÊNIO LÍQUIDO) DE NEOPLASIAS CUTÂNEAS,,AMB HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,,,,,,,,,,MUCOSAS E ANEXOS,,,
,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,CURATIVO DE QUEIMADURAS,,AMB HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,,,,,,,,,,MUCOSAS E ANEXOS,,,
,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,CURATIVO ESPECIAL SOB ANESTESIA,,HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,,,,,,,,,,MUCOSAS E ANEXOS,,,
,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,"CURETAGEM, ELETROCOAGULAÇÃO E/OU DERMOABRASÃO DE LESÕES DE PELE E MUCOSAS",,AMB HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,,,,,,,,,,MUCOSAS E ANEXOS,,,
,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,ABDOMINOPLASTIA (COM DIRETRIZ DE UTILIZAÇÃO),,HCO,HSO,REF,,,18.0,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,,,,,,,,,,MUCOSAS E ANEXOS,,,
,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,DESBRIDAMENTO CIRÚRGICO,,AMB HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,,,,,,,,,,MUCOSAS E ANEXOS,,,
,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,DESBRIDAMENTO DE FERIMENTOS INFECTADOS E MORDIDAS DE ANIMAIS,,AMB HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,,,,,,,,,,MUCOSAS E ANEXOS,,,
,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,"ENXERTO DE CARTILAGEM, MUCOSA E/OU COMPOSTO",,HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,,,,,,,,,,MUCOSAS E ANEXOS,,,
,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,ENXERTO DE PELE MÚLTIPLO,,HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
,,,,,,,,,,,MUCOSAS E ANEXOS,,,
,,,,,,,,,,,"PELE E TECIDO CELULAR SUBCUTÂNEO,",,,
,,ENXERTO OU HOMOENXERTO DE PELE,,HCO,HSO,REF,,,,PROCEDIMENTOS,PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,
